Square_Feet,Bedrooms,Age,Price
6765,2,15,991271
4636,3,32,680523
3189,1,46,407864
7690,1,48,1085039
3310,6,46,479964
6652,5,29,975596
512,4,34,62376
6438,2,9,950993
8499,5,35,1238309
7719,2,6,1164653
5828,1,37,794424
4121,4,14,617721
4183,4,47,576197
8372,1,49,1173572
5810,3,9,877671
1152,4,19,194319
6299,3,23,918567
9312,2,41,1330211
4290,4,28,613737
2145,6,16,338986
5012,1,26,727887
5259,3,38,741101
6374,6,40,950243
4188,2,25,599985
8189,2,35,1183537
1879,4,5,331610
4743,4,7,731300
7007,6,23,1064750
8319,5,25,1245832
9093,5,1,1396899
3153,4,22,479531
6111,5,4,945222
6627,1,28,954603
4423,6,48,637183
8959,1,14,1318439
6412,5,33,962734
5630,4,4,866614
5939,1,42,797495
8380,2,11,1240884
6949,4,39,1007402
2225,6,32,322211
9804,3,4,1499174
8022,3,1,1227773
5284,4,26,776021
9972,5,33,1493118
1732,1,17,221024
9308,1,27,1370549
8838,4,42,1271135
7946,2,5,1185379
5116,6,7,802537
5225,5,25,790278
4177,2,8,649409
6787,4,34,1005451
8980,4,41,1324558
1909,2,4,281851
8705,3,12,1292639
756,4,31,80165
2221,6,11,365347
1923,5,37,281378
5453,2,44,766769
3490,3,36,467697
1695,2,45,177782
5059,3,22,727133
4865,3,1,775502
1744,6,4,310595
7266,5,36,1079623
5802,4,8,913905
1806,3,25,254390
2902,4,28,408015
996,5,38,139745
3899,4,36,547589
1409,6,36,202220
872,6,43,117141
6736,1,41,947871
1844,6,46,236190
9015,3,4,1372895
2931,5,13,444673
5170,6,38,765655
3284,2,45,427497
9907,5,25,1481487
2195,3,3,344568
2407,5,32,358625
5314,6,39,769719
1280,2,1,210141
1519,1,11,197134
1903,3,2,319544
1926,3,5,303366
9355,5,22,1427371
6368,4,46,884103
510,4,13,86865
6830,2,48,950894
9730,1,23,1419471
3325,1,47,426109
7964,5,31,1195780
3503,5,35,492089
9767,4,38,1439262
7695,6,41,1148851
7220,1,35,1021970
3588,6,45,519556
2289,1,13,329305
3536,6,7,582540
7877,6,5,1250875
8098,1,29,1157167
5338,2,8,796732
6372,2,8,954926
4153,5,7,641832
4799,6,19,757137
9768,6,39,1440005
1473,6,23,219350
7583,6,36,1132003
5994,6,42,871664
9991,4,32,1475159
3906,3,45,541687
5650,6,4,880264
9850,4,30,1458019
3629,2,42,470908
604,6,39,68775
7933,2,5,1206897
8189,5,3,1266564
4067,3,22,597472
4848,1,28,667999
4890,3,22,731521
7311,6,22,1107159
1681,6,34,234124
5144,3,29,752956
6373,3,43,898790
4894,5,42,718549
4034,2,13,586097
6344,1,7,936974
6439,3,10,992750
6975,1,28,982703
2274,3,4,343638
8783,2,32,1264065
946,1,22,118493
608,4,20,73503
3739,2,48,483406
6431,1,20,948753
4553,3,6,715977
5037,3,9,754165
6861,2,28,1004618
1745,2,13,244441
3220,3,31,464578
8969,1,39,1281082
8241,4,14,1252090
5605,5,22,863231
3422,2,37,443004
3013,3,45,405928
9530,1,24,1385711
3301,2,8,515663
7481,1,15,1092328
8721,2,41,1250325
7002,3,6,1066175
6538,1,23,940516
6729,3,25,1001791
9949,1,31,1449196
864,2,46,53220
2300,5,29,339844
6458,5,23,984289
9596,4,10,1445510
7936,4,9,1221340
5293,6,49,770535
8660,3,13,1289613
679,1,32,64937
4373,4,49,585181
4460,2,45,590214
1686,5,41,203777
1273,1,1,211157
4960,6,1,818855
852,5,37,84947
7443,1,40,1034059
5702,4,18,849037
5844,4,36,861351
5007,3,31,704656
5330,6,1,838595
617,1,47,8761
981,6,36,135819
4787,2,9,717429
7302,6,22,1113365
8798,4,28,1321129
4977,3,26,720731
7033,4,10,1074117
743,5,47,57537
7512,4,3,1146482
1365,1,2,229479
5829,3,37,831502
1103,1,31,131422
6256,2,33,879952
4518,2,32,630168
5692,4,43,812331
2515,3,12,370334
3880,6,3,635163
4270,3,48,560555
6329,3,26,910019
2113,3,14,310978
2379,4,12,353858
5872,1,26,834323
4608,4,16,681399
9791,6,8,1528857
9766,1,49,1395550
9478,6,49,1382997
648,5,28,75895
2254,5,7,355106
7878,1,15,1148814
7181,4,41,1044945
4256,6,36,623927
9871,6,8,1518677
9616,2,10,1450196
5892,6,15,927792
3552,4,18,545254
6192,2,46,874063
4718,4,37,666141
5303,3,41,753639
2877,6,45,381731
5586,3,43,774712
3682,5,44,517016
3660,5,35,544713
7076,1,2,1074033
9403,6,22,1417389
3086,2,15,442972
3148,3,37,417046
7813,4,39,1117636
2217,6,36,330548
5808,1,5,877975
7907,4,48,1129265
1370,3,15,213484
4074,6,27,622397
6327,3,16,958669
8486,6,36,1270452
8962,6,38,1333185
9241,3,18,1377559
6269,3,35,884762
6233,4,25,924977
3740,1,22,515559
5393,3,31,761600
9976,5,37,1463244
1386,1,34,147533
6354,5,23,972851
5818,4,16,898043
2758,3,6,442193
4882,1,15,716131
2285,3,18,353627
8227,6,38,1199832
795,3,13,124202
3097,1,24,436769
1180,3,13,165412
5390,3,1,846556
4798,2,48,652816
824,2,36,82233
8452,1,49,1174398
1486,1,18,187516
3618,6,48,524148
1260,6,33,196238
8258,3,38,1184801
9728,5,43,1440795
1406,1,6,226735
5999,3,17,886136
864,5,4,187362
8269,2,14,1223420
3913,6,30,595041
8527,1,46,1198792
8439,3,20,1268900
9761,2,8,1462578
3581,4,2,555883
5948,2,37,822267
3758,3,4,584441
2607,6,10,422177
8428,5,20,1266210
3433,4,35,500956
3329,4,48,433314
9133,6,10,1418603
5506,4,28,814273
2059,1,15,276060
2241,3,36,274937
6330,4,1,992118
8023,2,22,1174510
1125,5,27,172268
2190,3,29,302668
8782,6,15,1364711
6810,2,10,1029981
3506,1,20,497012
4802,4,22,701940
1588,2,48,145610
6507,3,9,1002176
5111,2,32,728430
9872,1,17,1447985
8428,5,42,1225831
4990,4,19,747421
8878,3,40,1290287
2097,4,27,317894
4247,4,37,603959
3170,6,34,467467
8931,4,47,1273548
3080,2,49,378216
7932,2,10,1196199
8830,5,30,1322974
3006,1,21,411298
5225,3,21,771059
4800,2,34,681658
9259,4,9,1430332
7502,1,34,1070881
9573,3,12,1453960
6631,3,47,924937
9331,3,21,1390040
5037,3,20,734091
2835,5,6,461171
4821,3,45,673388
3485,1,36,443116
1059,2,12,148344
1213,1,41,129746
5093,4,31,733236
4488,6,2,715241
6703,5,16,1023435
756,5,1,145574
9268,4,4,1435891
537,1,47,-724
9152,1,1,1388638
2332,4,47,279103
8100,6,35,1212177
5667,3,13,843940
932,3,45,81764
4651,2,42,640456
6911,1,31,972250
2251,1,20,314094
5497,4,7,857780
6220,4,40,889466
8116,3,33,1177876
756,1,28,79421
1171,1,44,105382
989,5,44,97725
7389,2,20,1076187
2596,2,32,348508
2182,3,9,337151
2960,6,34,442600
5029,1,14,731538
5621,5,4,870639
2475,1,29,322332
3716,4,15,556383
5015,3,17,761493
6192,6,19,939495
5439,2,38,740080
6063,1,9,921239
3463,6,27,537553
5029,3,49,692700
7286,2,15,1074182
6700,1,37,941354
1476,5,28,224202
7845,3,4,1190105
545,1,21,59988
1693,2,34,203094
5012,2,19,719043
5443,5,37,792786
6782,3,4,1036980
746,3,37,58494
3719,6,32,552381
9483,1,45,1348665
1136,6,48,151564
4275,2,12,634242
2921,2,41,386673
9780,5,16,1498649
4683,5,14,714892
1212,3,1,219693
6345,6,32,951450
5823,2,21,844492
6532,1,4,989377
4144,4,9,637094
8273,1,46,1160225
2608,5,22,416448
4114,1,12,606989
9934,2,30,1464862
7457,6,30,1114723
5779,3,32,820618
4832,6,36,705309
4400,4,7,667011
8439,3,17,1265137
7463,4,1,1169602
5068,4,14,769272
8338,2,47,1193536
2345,2,44,299965
882,5,44,98581
4612,5,38,676838
7569,4,26,1119298
4310,6,27,656139
2009,5,45,251586
8073,2,16,1203409
2078,5,46,274716
1379,4,7,238650
2662,3,32,375571
8214,6,25,1257330
1859,6,31,294741
4931,1,16,727271
8648,5,41,1249378
4460,6,14,713448
4311,2,25,609926
4742,3,30,676128
4717,2,7,699699
580,5,12,120328
3232,4,3,516936
8333,1,27,1214968
3209,1,46,410726
2922,3,19,416216
4141,6,43,579696
1167,6,37,156411
2996,6,45,402759
3999,1,42,517984
8580,4,7,1322625
7323,6,49,1077232
1689,2,16,222249
7104,6,32,1075557
9150,4,8,1407592
9904,3,49,1431020
9603,3,13,1425432
1525,1,11,230093
8285,4,20,1231274
571,2,18,53957
6046,4,37,859653
3185,2,6,497650
9885,2,20,1460189
7872,4,32,1175594
2348,5,46,310953
2522,4,44,344392
6838,2,29,971295
4241,6,4,688361
1798,3,7,292938
4602,3,43,633007
1404,1,20,162482
3526,3,34,498539
7209,5,36,1053116
5211,2,7,768803
8521,4,33,1248810
6469,4,15,998522
3120,5,32,472060
3146,3,22,462807
5365,2,40,735993
7845,3,29,1148336
2789,1,25,375040
7870,3,5,1187163
4372,1,14,623989
8190,4,35,1199173
1940,2,2,290589
1265,6,25,216159
4592,1,16,662281
9841,3,46,1415642
3166,3,16,455062
9155,4,11,1385824
6468,5,49,925293
8141,6,35,1221014
2681,5,23,391317
4388,3,5,677725
1340,5,35,181987
6399,6,29,958388
4618,6,47,642330
1065,2,5,158402
6505,5,3,1025116
9656,2,6,1475965
9687,3,23,1448086
7726,3,46,1116262
9879,3,2,1489717
6390,4,18,968764
4811,5,30,692226
8236,1,38,1156663
9348,6,5,1435964
3482,1,46,445237
9805,3,49,1415974
6583,5,11,1023275
1056,2,1,185200
3519,1,10,533728
3080,3,41,427675
8646,1,44,1203868
8743,1,26,1274375
9886,6,33,1484168
4519,1,27,628052
3638,3,12,552631
1171,6,2,215733
1277,3,1,216042
5427,4,1,833281
3522,4,33,515644
2360,4,22,330240
3639,1,12,522680
1574,5,39,212050
9975,3,36,1472827
7263,4,21,1094067
2486,5,20,376473
9693,4,36,1428678
6827,4,26,1018121
1546,5,47,178185
2676,4,31,386913
2838,1,1,423970
1000,1,38,82839
2733,6,14,441780
5108,1,26,720470
7734,2,46,1105679
8472,6,42,1234627
7110,4,7,1099824
1100,2,12,167088
4784,3,24,682523
9680,5,19,1481769
4983,3,9,756642
6401,2,35,903036
6629,1,4,1007702
2254,4,45,306831
2964,6,42,439303
4982,4,32,723914
9544,1,46,1346311
7900,4,6,1221870
7306,5,28,1086966
9143,5,28,1378341
7896,5,40,1135153
7838,3,29,1162074
5741,1,42,806443
7894,5,5,1207678
6937,2,5,1051600
5195,5,37,750718
3088,6,41,440429
2282,3,28,299238
6447,2,41,898925
7094,1,47,995295
4020,1,9,599740
3718,6,29,553850
4257,5,14,650251
4516,2,38,624691
3337,6,40,489836
6500,2,34,931116
7534,5,37,1091986
7809,5,49,1117022
4739,4,42,661358
4928,4,14,759868
4650,5,18,700892
1946,3,33,273836
6968,6,34,1020481
6290,4,28,916310
4675,5,36,696972
5580,2,45,776850
1364,6,48,185091
7360,4,37,1084454
9163,3,23,1351374
6717,6,42,979573
6172,6,17,960308
2002,1,11,296768
5184,2,32,741979
1910,3,37,248429
4270,3,15,657507
5159,3,4,792514
4501,2,39,610783
3983,3,30,552382
5062,1,10,745505
1098,4,23,158634
9683,2,24,1409633
3541,3,36,489401
8660,5,5,1339744
6891,4,37,981703
7787,6,43,1159826
566,2,19,55259
8623,5,37,1284384
3250,6,8,523961
9161,5,7,1411716
7306,3,40,1053416
6929,2,13,1048763
8623,3,37,1260919
2131,6,27,310277
6952,1,18,1007991
1274,5,24,207073
6607,1,41,905753
8304,6,2,1298211
4519,3,16,690754
1429,4,14,230045
3512,5,17,529758
5524,4,6,853233
6764,2,35,946872
8473,5,17,1289372
5229,1,45,687368
8461,4,38,1226110
3319,6,40,460065
7155,2,6,1096175
1684,5,48,204780
8980,6,38,1330628
6843,2,49,944320
1027,1,21,102346
1416,6,35,217095
4074,5,23,609678
3819,2,12,562404
1906,3,29,259485
1741,5,27,271375
5706,5,6,877446
7749,5,21,1178053
3633,5,7,564614
1298,3,43,144865
2023,6,41,292549
7709,6,16,1180829
5428,6,5,850340
3388,1,15,485936
3190,3,21,468641
4591,3,4,712278
7782,2,5,1184543
9933,4,7,1513164
6749,6,35,1000339
1190,4,36,147529
9219,2,15,1360787
1995,3,28,282953
1392,2,2,244084
9078,5,5,1398305
9941,2,7,1502256
6373,2,22,918443
5003,5,49,714952
1397,4,31,199885
1210,5,32,173457
4195,1,8,607367
3186,2,41,434076
7688,2,42,1102721
6278,4,11,952201
8268,3,1,1249388
5513,5,47,795063
5012,3,40,682596
915,1,19,104086
4680,5,44,649145
4762,1,38,665239
3015,1,42,366425
9787,1,37,1385564
9501,6,7,1466601
6140,5,39,910704
7116,5,25,1064282
1492,6,22,231233
9973,4,27,1463319
4870,6,41,702568
2273,2,47,255066
4061,3,38,569976
4316,3,48,592637
7133,1,39,987314
2256,5,15,338490
2873,5,2,469036
3076,1,8,446789
9583,2,44,1366305
4684,3,43,665452
9399,6,6,1465234
2897,4,20,415661
6469,2,27,949715
5035,5,45,706658
7383,1,23,1075452
8627,3,48,1225788
9668,1,40,1372338
1234,5,17,192527
1132,1,13,144696
4768,6,4,749589
4599,3,20,675210
3401,1,42,452993
2163,3,25,312676
6091,1,22,876497
4372,1,48,567256
1554,3,17,214546
9072,6,40,1337657
3582,1,11,543051
8507,6,25,1299756
4761,2,5,718853
2889,4,21,429044
4053,2,26,595909
5638,4,16,848758
9899,2,40,1408906
1044,4,21,147455
4163,1,48,541938
2739,3,32,372622
4273,3,4,666066
3127,5,38,456077
7118,4,8,1073356
7280,5,9,1132855
8515,6,45,1266308
3630,6,17,556413
596,5,41,45373
4358,4,13,664675
3208,3,9,486505
5897,4,6,903229
6652,6,27,1005761
956,1,42,49628
6414,5,37,933743
4868,5,39,709555
4588,6,43,660208
9723,4,24,1453924
8899,5,9,1350829
2437,3,42,292289
1646,5,11,294189
5652,4,35,817358
4799,6,29,739667
8618,3,8,1313346
9134,3,17,1384254
8259,5,7,1287122
8453,4,12,1301289
5284,5,48,740860
9524,1,15,1395194
1961,6,29,289335
1659,1,45,161422
886,3,24,112469
7692,5,37,1126773
5275,1,14,757467
3909,2,11,571998
1189,1,35,115869
7528,5,17,1157153
7762,5,27,1160104
6164,6,44,887350
7266,1,3,1073901
9861,5,2,1522425
1452,5,4,247682
6642,6,18,1013048
6467,6,20,1002651
7705,6,21,1181325
2984,6,14,491969
2354,2,8,352417
3731,3,2,593968
3097,5,26,479522
8329,4,19,1253518
8686,6,42,1276982
4483,3,28,637529
7463,6,29,1104334
7184,3,5,1105461
1156,4,43,143747
8243,1,28,1177645
7339,2,41,1021101
6812,5,48,960440
8438,1,26,1222440
6676,4,5,1024215
3785,2,15,567663
6059,2,46,829754
4063,2,9,609912
5084,4,32,754082
5317,6,26,792497
5541,6,37,798488
6682,6,15,1025082
8526,1,41,1206973
3744,5,4,590214
1540,2,36,159741
2773,2,20,406160
4129,1,27,556083
2614,6,21,404044
7864,2,22,1137406
2177,2,7,325835
3594,4,47,476557
9690,3,31,1403253
6373,1,17,926537
2784,1,7,399457
5552,6,19,868592
7562,1,28,1090448
2089,6,10,369672
9853,4,27,1453921
3020,4,13,458908
5148,5,2,819402
6229,6,22,957042
1194,4,20,163666
8307,6,43,1231069
4183,1,5,621472
7204,5,6,1138262
7868,3,35,1147230
2471,2,1,408500
8555,2,35,1233002
4718,5,3,767097
2368,6,36,348304
2171,6,7,372266
9774,6,29,1479038
2228,3,15,320861
8132,2,11,1223847
6903,5,18,1068493
6592,6,44,966743
2642,4,4,442787
9840,1,24,1427233
6684,3,11,994087
6510,6,6,1029059
753,2,18,82794
4602,1,15,676440
4042,5,3,641716
3275,6,17,520109
8178,2,33,1182953
6712,1,34,968030
5137,4,30,748734
6534,3,19,979946
8957,5,9,1385771
6976,2,40,987859
3648,4,44,494698
3859,3,31,531112
1504,3,27,214514
5217,4,47,743435
3771,2,25,553865
709,3,7,123748
9579,5,48,1400774
6039,1,7,882168
653,5,20,100111
4093,6,44,578273
9106,3,49,1283649
1784,1,43,204622
3648,4,36,504728
1268,1,19,163641
9674,1,2,1445626
6107,1,34,875211
3702,3,17,532344
3287,6,24,497815
2710,6,9,446675
9730,2,1,1458461
7899,6,42,1144599
6838,3,28,1017033
9233,2,15,1371923
858,4,21,125072
1349,4,15,228107
7998,4,23,1212133
5022,4,2,773841
3044,4,46,415278
2331,5,36,325994
1972,3,9,296646
829,2,2,154196
6351,4,2,1004492
7532,5,18,1128829
5766,6,17,887172
4854,5,41,699870
6935,5,8,1067354
8478,3,34,1229555
4738,4,34,700224
6612,5,5,1049263
5222,5,44,726219
1888,4,29,279726
4685,3,28,691349
9411,5,16,1419013
3735,2,14,546505
5076,1,2,751210
1600,6,40,201440
9364,1,4,1388319
9208,1,41,1289755
3032,3,31,414912
8270,5,26,1220797
4170,1,27,563035
1281,1,34,129081
4023,6,31,587732
6631,4,48,947284
5282,5,11,825785
5495,5,8,872979
2001,6,12,340737
3580,4,35,520747
9768,5,45,1438240
9792,2,34,1424441
1002,6,13,190873
4385,3,27,618894
8509,4,8,1282038
1123,6,47,132429
1550,1,21,212303
7885,5,41,1146904
6581,2,11,1002601
5984,2,22,868723
4272,3,21,632798
4416,6,28,652186
4518,2,3,701989
1829,6,7,305479
4614,5,14,723014
3867,5,15,605827
8595,2,9,1274095
5641,5,43,798598
4451,6,7,720789
5584,5,12,865318
2073,1,19,286531
3134,6,27,484093
3268,4,18,487123
5802,5,13,887384
6750,5,43,974060
1711,6,1,317217
9467,3,38,1373531
6455,4,21,978266
1660,4,34,212422
6477,4,13,967274
7541,2,45,1071621
2883,1,41,343078
6376,1,23,928275
4040,3,1,631734
5135,4,23,768359
1595,4,28,203869
6401,5,32,939936
8715,6,8,1359884
1579,2,26,206777
8870,2,14,1312229
3347,3,24,486287
2460,1,48,299540
1973,4,29,293251
5388,6,4,861935
5479,3,18,830658
1712,2,14,246749
6197,2,27,896059
9501,2,41,1372548
919,4,47,68118
4159,4,3,673457
5783,4,30,866758
9970,5,36,1465912
1840,1,23,255511
5637,2,18,836700
5689,2,46,766992
1861,5,47,225219
1091,2,40,115482
1026,2,10,134926
8355,4,12,1252842
1792,4,41,207787
2154,1,8,313017
687,2,32,46288
3258,3,17,500215
9220,2,41,1309330
9125,2,45,1284400
6931,1,14,1038914
6537,3,37,941767
8994,2,9,1348907
4682,6,26,716012
7473,6,48,1101439
937,3,24,130415
1332,6,23,218433
9488,4,31,1406475
9251,4,39,1330795
9453,3,44,1361913
6294,2,2,949400
4074,3,18,605979
4285,6,16,656992
5720,3,29,823832
8250,6,11,1280183
7318,4,2,1127985
1184,3,14,188423
4733,5,4,741047
1077,6,39,125542
8507,5,34,1274940
727,4,46,65840
2828,2,39,375594
3231,6,9,525026
9519,2,40,1371730
930,4,41,97484
9755,2,7,1462791
2209,6,17,366325
6282,1,23,890310
1734,6,45,218375
8993,6,11,1403038
5705,5,22,860639
1920,1,18,274155
1268,1,49,88549
6534,1,28,937447
9135,6,16,1381312
3604,4,42,480452
4855,1,4,723410
3805,3,36,525072
2038,2,22,262087
1831,4,11,312455
8668,3,21,1275110
7439,6,40,1091608
8761,6,41,1274153
6058,3,16,912307
6444,5,42,951113
7626,5,9,1180925
980,3,35,90547
5763,5,34,852122
4594,2,9,685556
6667,2,13,974351
3293,6,6,561822
3392,5,4,562403
1698,1,46,173245
8511,3,28,1246828
2872,2,11,427016
2392,5,34,329042
6290,5,35,910996
2383,2,5,368316
5967,2,39,845407
1297,1,11,193762
8709,5,12,1318237
8735,5,43,1272112
654,4,19,114956
5462,6,13,839340
4580,1,4,693536
8550,2,14,1267940
6447,2,44,907421
4820,3,2,748724
2392,6,8,385143
9589,2,22,1401538
3924,5,13,626606
9950,2,21,1479596
2515,5,21,372106
7173,5,28,1071994
6532,1,33,914420
5333,2,29,762673
9565,1,37,1374225
1065,6,22,185993
7912,5,26,1197660
2518,6,11,398115
2814,2,11,404354
4912,6,45,697437
4383,6,34,653960
8716,2,19,1306701
7239,1,48,986366
9829,1,37,1394751
8402,5,14,1298100
1689,5,29,257472
7656,2,19,1130073
7842,2,37,1131953
7384,4,21,1106422
3657,4,24,527417
6020,3,26,897002
2241,5,41,306531
4188,6,12,683269
7985,3,48,1129267
5869,3,19,864180
6144,1,47,828189
9589,6,49,1415180
4523,1,30,613077
1216,4,15,172868
4467,3,3,675394
7923,4,49,1135904
6950,6,13,1062598
3715,6,9,611479
8325,5,13,1289325
890,2,16,139004
3537,1,14,513891
732,5,8,139175
3631,5,19,566756
8134,1,32,1182751
733,1,35,55855
1891,6,23,277741
9947,6,21,1491934
1389,3,18,195782
8402,4,48,1203805
1245,6,14,212952
927,5,16,147281
1231,3,24,156245
1299,3,49,126937
7007,5,32,1021532
7525,6,11,1181499
9527,5,45,1382968
8124,2,11,1226584
8826,6,4,1371713
5883,4,26,854916
6707,5,46,979049
3038,6,5,507865
4218,1,36,563941
8732,2,33,1256912
3867,4,14,596847
5508,6,32,811583
5729,1,7,855049
7888,6,10,1214681
2915,1,2,428425
7671,4,10,1168632
3449,2,35,478684
4761,1,21,680076
5645,3,40,785083
3966,4,42,545360
3588,4,8,542289
1615,5,46,208811
5078,2,18,746490
3090,3,9,460990
7872,3,41,1120504
4073,5,30,613577
3478,1,4,521293
9922,1,35,1446046
7813,3,14,1189942
7522,2,14,1137924
5475,1,48,739427
5425,4,37,782373
8547,6,20,1307985
8590,5,29,1260648
8551,2,23,1251913
5792,1,47,789249
7145,6,21,1093833
5903,3,31,865052
3930,5,32,569038
2495,1,41,309231
6530,3,7,977863
4391,1,13,650158
7645,5,23,1133857
8998,4,8,1359328
2602,4,12,387751
3530,6,36,512680
9024,3,16,1343977
8607,4,26,1279369
742,5,29,113985
2384,3,29,332814
8515,1,6,1286363
7247,2,37,1030723
8994,1,33,1304977
4830,5,31,728365
8363,6,46,1220981
3609,3,41,479007
2686,1,18,361420
2050,3,38,277984
1146,4,47,127477
6644,2,31,965158
5156,5,16,801069
9404,1,40,1348438
1037,2,37,82760
7072,5,14,1097755
734,5,39,70158
7039,6,4,1120549
1874,4,30,252563
2409,6,33,338193
9607,6,36,1423385
7718,3,30,1127534
580,3,14,96727
2583,2,23,348094
2190,4,48,282739
1256,5,28,182644
3170,4,7,499028
4251,4,42,573667
9159,2,10,1359849
5761,3,4,884190
7352,4,44,1047197
1994,4,38,277155
6240,4,13,946651
9711,1,21,1437852
8555,4,33,1272515
1401,4,40,189358
1172,5,28,188605
9130,6,23,1397881
944,1,32,91148
9657,4,48,1395397
9155,6,5,1428566
2698,4,26,378395
2787,2,39,353687
4508,2,26,638078
9604,6,3,1511880
996,1,24,96286
1963,5,34,260221
7328,1,34,1051847
4753,1,20,701622
993,2,30,104044
5565,2,42,770646
5930,5,20,905174
1926,4,41,254459
2293,5,18,362437
3223,4,38,439025
1158,6,20,191928
5261,6,6,821074
8130,3,42,1174597
9241,2,25,1366659
9334,3,41,1349365
4850,3,41,672418
707,2,3,105780
4690,3,44,633976
2383,1,43,272311
3386,4,46,461605
977,5,19,142691
9453,2,10,1427789
8881,1,5,1334395
7354,6,22,1117867
1255,5,9,219081
5431,5,33,816222
6224,5,15,953253
4650,3,24,668068
4560,3,30,661855
5265,3,36,767580
4112,3,39,563179
7053,1,6,1038797
7878,3,15,1185742
2189,2,38,276180
1816,5,39,248867
7630,1,22,1124000
3686,6,3,610520
6289,3,29,930276
1645,6,29,252945
4894,5,31,730322
8442,1,45,1170919
8048,5,2,1243703
1060,6,35,161287
2412,1,45,282228
2364,4,9,357810
796,1,22,77006
2909,3,19,444288
8130,6,37,1209357
1961,5,10,322282
4792,5,46,672358
2768,5,21,404118
1494,2,17,215795
7054,2,3,1060997
507,3,7,94488
3015,4,41,411563
1917,2,37,216411
2816,1,36,374975
7858,6,3,1238675
4432,3,13,651449
6704,4,41,948023
1787,1,30,233260
1618,5,23,234339
9244,2,7,1375195
8137,1,30,1172071
1160,4,29,140075
9407,3,8,1437291
7422,1,10,1092941
8604,3,33,1254926
6837,5,20,1050089
3029,4,29,452810
4470,4,29,657594
3907,2,21,562785
9546,6,1,1489056
7916,4,34,1173079
5260,1,44,700007
2397,1,32,298927
6864,1,45,931400
8964,5,14,1363792
4587,4,37,671951
9964,4,35,1445569
4874,1,24,709947
8107,2,49,1133651
4519,2,1,711937
1315,4,46,162723
7755,4,6,1210629
1422,3,49,155955
5367,4,4,832309
1764,1,38,178987
4224,6,1,674089
3222,5,41,434190
5855,4,31,870460
3050,4,36,406222
5819,1,9,853797
7186,3,41,1040918
2173,6,45,311304
5087,4,23,759560
5853,2,31,855491
7357,2,29,1056757
2166,2,49,241973
5011,5,21,752297
6672,5,3,1032990
1884,6,26,307455
4903,4,6,781296
4454,4,20,656242
6805,4,47,973293
8752,5,46,1286606
7738,6,13,1201576
7481,4,41,1074563
6526,1,23,923668
7109,3,15,1073605
9164,2,46,1288157
1458,2,31,184320
9224,1,4,1384291
993,4,11,181107
7542,6,2,1206807
581,6,16,105923
7499,5,31,1103113
3470,4,48,457886
511,6,39,61031
8324,4,43,1197858
1261,2,44,127143
3685,2,4,583771
525,5,48,51751
2306,2,28,302224
7151,4,16,1088095
6164,1,39,862762
5654,5,25,832767
6324,1,13,944983
4159,4,5,654636
2025,5,30,284168
1260,1,1,208259
1094,5,5,215751
7692,4,14,1159855
1555,6,11,260373
3583,5,34,539206
4175,6,29,622005
6457,4,18,962284
5755,5,15,898010
9911,5,46,1461477
4728,6,25,722787
4681,2,30,681811
2330,6,45,311241
3895,6,2,639778
1703,6,40,238716
3310,4,27,486354
3592,3,49,466506
3544,6,15,557476
6571,5,32,970708
7772,1,20,1120348
5173,2,14,777452
4014,6,27,602363
6692,6,3,1039352
644,2,49,4614
8007,6,3,1248156
5357,5,13,825326
1877,3,25,256946
3646,6,18,577355
5524,2,1,827248
1293,6,39,184147
6256,4,5,985828
4914,5,2,774709
1610,5,30,245088
6172,3,17,928392
4553,4,29,660870
4437,4,42,623379
4463,3,4,679145
5442,1,9,825944
6397,6,21,976729
9474,4,43,1392084
1616,1,12,210534
2250,1,12,305677
4527,5,4,719733
6245,6,28,952256
5564,5,9,864367
6438,2,40,897393
3897,5,32,554692
8765,4,13,1331778
1859,4,34,257259
9783,6,19,1471922
5353,1,14,780250
2441,4,5,406699
3648,5,27,536218
8433,5,28,1251348
9936,6,26,1504226
1785,5,10,280860
6974,3,24,1021706
1270,6,17,205301
2343,6,16,382405
573,4,17,103761
2160,6,1,365774
4849,2,21,712172
7602,4,47,1066558
8500,4,49,1203868
9511,3,43,1357467
4318,4,22,662212
831,1,5,135506
1921,5,36,258242
8012,5,21,1220900
7390,6,9,1147121
5431,3,27,806773
6525,5,48,920654
4908,1,12,725185
5613,3,18,817108
8919,2,35,1301212
3381,5,15,525284
3365,4,44,453536
3075,1,30,416647
6685,1,45,913177
9156,5,33,1347894
6241,6,36,911640
777,2,40,62823
565,4,30,73254
4762,2,26,677060
6204,2,21,926902
9094,5,37,1325386
8489,4,43,1208963
6755,5,31,1004213
7941,5,17,1219580
5192,6,17,823219
4919,1,34,663402
8460,6,24,1284622
6578,6,33,965696
1937,5,4,346782
9120,6,9,1429050
7532,6,2,1204813
6231,3,35,914029
3878,4,38,556702
9084,1,45,1298468
6847,4,15,1021163
6901,1,43,965682
7129,3,42,1032211
5041,5,3,788274
8376,1,31,1205635
9033,1,41,1288212
8824,1,42,1233179
764,3,23,104219
1934,4,12,307929
5827,3,8,877621
5597,1,21,808462
2160,6,21,356341
6192,1,32,867463
2854,6,17,456204
8957,5,37,1317190
6961,3,24,1023661
9828,6,8,1530899
7544,3,18,1134492
5997,2,11,878599
5049,4,10,795301
6834,2,26,975401
6510,6,47,951997
5426,2,6,833049
9804,4,17,1492566
6565,6,23,1003639
